Line,"{'+atomic', '+definite'} - definite - a_2","{'-atomic', '+definite'} - definite - i_1","{'+atomic', '+definite'} - definite - o_1","{'+atomic', '-definite'} - definite - a_2","{'+atomic', '-definite'} - definite - o_1","{'-atomic', '+definite'} - definite - e_2","{'+atomic', '-definite'} - definite - a_3","{'+atomic', '+definite'} - definite - o_3",{'+atomic'} - definite - a_2
3271,450.10000000003384,266.4999999999921,401.40000000002277,175.9999999999943,149.79999999999578,248.49999999999017,96.99999999999876,192.69999999999334,27.400000000000123
3272,450.10000000003384,266.4999999999921,401.5000000000228,175.9999999999943,149.89999999999577,248.49999999999017,96.99999999999876,192.69999999999334,27.400000000000123
3273,450.20000000003387,266.4999999999921,401.6000000000228,175.9999999999943,149.89999999999577,248.69999999999015,96.99999999999876,192.69999999999334,27.400000000000123
3274,450.50000000003394,266.5999999999921,401.6000000000228,176.09999999999428,149.89999999999577,248.79999999999015,96.99999999999876,192.69999999999334,27.400000000000123
3275,450.50000000003394,266.5999999999921,401.70000000002284,176.09999999999428,149.99999999999577,248.79999999999015,96.99999999999876,192.69999999999334,27.400000000000123
3276,450.900000000034,266.69999999999214,401.70000000002284,176.19999999999428,149.99999999999577,248.89999999999014,96.99999999999876,192.69999999999334,27.400000000000123
3277,451.00000000003405,266.9999999999922,401.80000000002286,176.19999999999428,149.99999999999577,248.89999999999014,96.99999999999876,192.69999999999334,27.400000000000123
3278,451.40000000003414,267.09999999999224,401.80000000002286,176.29999999999427,149.99999999999577,248.99999999999014,96.99999999999876,192.69999999999334,27.400000000000123
3279,451.40000000003414,267.09999999999224,401.9000000000229,176.29999999999427,150.09999999999576,248.99999999999014,96.99999999999876,192.69999999999334,27.400000000000123
3280,451.7000000000342,267.19999999999226,401.9000000000229,176.39999999999426,150.09999999999576,249.09999999999013,96.99999999999876,192.69999999999334,27.400000000000123
3281,451.7000000000342,267.19999999999226,402.0000000000229,176.39999999999426,150.19999999999575,249.09999999999013,96.99999999999876,192.69999999999334,27.400000000000123
3282,452.0000000000343,267.2999999999923,402.0000000000229,176.49999999999426,150.19999999999575,249.19999999999013,96.99999999999876,192.69999999999334,27.400000000000123
3283,452.30000000003434,267.3999999999923,402.0000000000229,176.59999999999425,150.19999999999575,249.29999999999012,96.99999999999876,192.69999999999334,27.400000000000123
3284,452.70000000003444,267.4999999999923,402.0000000000229,176.69999999999425,150.19999999999575,249.39999999999011,96.99999999999876,192.69999999999334,27.400000000000123
3285,453.1000000000345,267.59999999999235,402.0000000000229,176.79999999999424,150.19999999999575,249.4999999999901,96.99999999999876,192.69999999999334,27.400000000000123
3286,453.1000000000345,267.59999999999235,402.10000000002293,176.79999999999424,150.29999999999575,249.4999999999901,96.99999999999876,192.69999999999334,27.400000000000123
3287,453.1000000000345,267.6999999999924,402.400000000023,176.79999999999424,150.39999999999574,249.5999999999901,97.09999999999876,192.89999999999333,27.400000000000123
3288,453.5000000000346,267.7999999999924,402.400000000023,176.89999999999424,150.39999999999574,249.6999999999901,97.09999999999876,192.89999999999333,27.400000000000123
3289,453.60000000003464,267.7999999999924,402.400000000023,177.09999999999422,150.39999999999574,249.6999999999901,97.09999999999876,192.89999999999333,27.500000000000124
3290,453.60000000003464,267.7999999999924,402.500000000023,177.09999999999422,150.49999999999574,249.6999999999901,97.09999999999876,192.89999999999333,27.500000000000124
3291,453.60000000003464,267.8999999999924,402.8000000000231,177.09999999999422,150.59999999999573,249.7999999999901,97.19999999999875,193.09999999999332,27.500000000000124
3292,453.70000000003466,267.8999999999924,402.9000000000231,177.09999999999422,150.59999999999573,249.99999999999008,97.19999999999875,193.09999999999332,27.500000000000124
3293,453.8000000000347,268.09999999999246,403.00000000002314,177.09999999999422,150.59999999999573,249.99999999999008,97.19999999999875,193.09999999999332,27.500000000000124
3294,453.9000000000347,268.09999999999246,403.00000000002314,177.2999999999942,150.59999999999573,249.99999999999008,97.19999999999875,193.09999999999332,27.600000000000126
3295,453.9000000000347,268.09999999999246,403.10000000002316,177.2999999999942,150.69999999999573,249.99999999999008,97.19999999999875,193.09999999999332,27.600000000000126
3296,454.00000000003473,268.09999999999246,403.10000000002316,177.5999999999942,150.69999999999573,249.99999999999008,97.19999999999875,193.09999999999332,27.700000000000127
3297,454.10000000003475,268.09999999999246,403.10000000002316,177.89999999999418,150.69999999999573,249.99999999999008,97.19999999999875,193.09999999999332,27.80000000000013
3298,454.10000000003475,268.09999999999246,403.2000000000232,177.89999999999418,150.79999999999572,249.99999999999008,97.19999999999875,193.09999999999332,27.80000000000013
3299,454.10000000003475,268.09999999999246,403.3000000000232,177.89999999999418,150.8999999999957,249.99999999999008,97.19999999999875,193.09999999999332,27.80000000000013
3300,454.4000000000348,268.1999999999925,403.3000000000232,177.99999999999417,150.8999999999957,250.09999999999008,97.19999999999875,193.09999999999332,27.80000000000013
3301,454.50000000003485,268.1999999999925,403.3000000000232,178.19999999999416,150.8999999999957,250.09999999999008,97.19999999999875,193.09999999999332,27.90000000000013
3302,454.50000000003485,268.1999999999925,403.4000000000232,178.19999999999416,150.9999999999957,250.09999999999008,97.19999999999875,193.09999999999332,27.90000000000013
3303,454.50000000003485,268.2999999999925,403.7000000000233,178.19999999999416,151.0999999999957,250.19999999999007,97.29999999999875,193.2999999999933,27.90000000000013
3304,454.50000000003485,268.39999999999253,404.00000000002336,178.19999999999416,151.1999999999957,250.29999999999006,97.39999999999874,193.4999999999933,27.90000000000013
3305,454.8000000000349,268.49999999999255,404.00000000002336,178.29999999999416,151.1999999999957,250.39999999999006,97.39999999999874,193.4999999999933,27.90000000000013
3306,454.8000000000349,268.49999999999255,404.1000000000234,178.29999999999416,151.2999999999957,250.39999999999006,97.39999999999874,193.4999999999933,27.90000000000013
3307,455.100000000035,268.5999999999926,404.1000000000234,178.39999999999415,151.2999999999957,250.49999999999005,97.39999999999874,193.4999999999933,27.90000000000013
3308,455.40000000003505,268.6999999999926,404.1000000000234,178.49999999999415,151.2999999999957,250.59999999999005,97.39999999999874,193.4999999999933,27.90000000000013
3309,455.5000000000351,268.6999999999926,404.1000000000234,178.69999999999413,151.2999999999957,250.59999999999005,97.39999999999874,193.4999999999933,28.00000000000013
3310,455.80000000003514,268.7999999999926,404.1000000000234,178.79999999999413,151.2999999999957,250.69999999999004,97.39999999999874,193.4999999999933,28.00000000000013
3311,455.80000000003514,268.89999999999264,404.40000000002345,178.79999999999413,151.39999999999569,250.79999999999004,97.49999999999874,193.69999999999328,28.00000000000013
3312,455.80000000003514,268.99999999999267,404.7000000000235,178.79999999999413,151.49999999999568,250.89999999999003,97.59999999999873,193.89999999999327,28.00000000000013
3313,455.80000000003514,269.0999999999927,405.1000000000236,178.79999999999413,151.59999999999567,250.99999999999002,97.69999999999872,194.09999999999326,28.00000000000013
3314,455.90000000003516,269.0999999999927,405.20000000002364,178.79999999999413,151.59999999999567,251.19999999999,97.69999999999872,194.09999999999326,28.00000000000013
3315,456.0000000000352,269.0999999999927,405.30000000002366,178.79999999999413,151.59999999999567,251.39999999999,97.69999999999872,194.09999999999326,28.00000000000013
3316,456.0000000000352,269.1999999999927,405.6000000000237,178.79999999999413,151.69999999999567,251.49999999999,97.79999999999872,194.29999999999325,28.00000000000013
3317,456.4000000000353,269.29999999999274,405.6000000000237,178.89999999999412,151.69999999999567,251.59999999999,97.79999999999872,194.29999999999325,28.00000000000013
3318,456.4000000000353,269.29999999999274,405.70000000002375,178.89999999999412,151.79999999999566,251.59999999999,97.79999999999872,194.29999999999325,28.00000000000013
3319,456.4000000000353,269.29999999999274,405.8000000000238,178.89999999999412,151.89999999999566,251.59999999999,97.79999999999872,194.29999999999325,28.00000000000013
3320,456.80000000003537,269.39999999999276,405.8000000000238,178.99999999999412,151.89999999999566,251.69999999998998,97.79999999999872,194.29999999999325,28.00000000000013
3321,457.20000000003546,269.4999999999928,405.8000000000238,179.0999999999941,151.89999999999566,251.79999999998998,97.79999999999872,194.29999999999325,28.00000000000013
3322,457.3000000000355,269.4999999999928,405.9000000000238,179.0999999999941,151.89999999999566,251.99999999998997,97.79999999999872,194.29999999999325,28.00000000000013
3323,457.3000000000355,269.5999999999928,406.20000000002386,179.0999999999941,151.99999999999565,252.09999999998996,97.89999999999871,194.49999999999324,28.00000000000013
3324,457.3000000000355,269.6999999999928,406.50000000002393,179.0999999999941,152.09999999999565,252.19999999998996,97.9999999999987,194.69999999999322,28.00000000000013
3325,457.3000000000355,269.6999999999928,406.60000000002395,179.0999999999941,152.19999999999564,252.19999999998996,97.9999999999987,194.69999999999322,28.00000000000013
3326,457.3000000000355,269.6999999999928,406.700000000024,179.0999999999941,152.29999999999563,252.19999999998996,97.9999999999987,194.69999999999322,28.00000000000013
3327,457.3000000000355,269.6999999999928,406.800000000024,179.0999999999941,152.39999999999563,252.19999999998996,97.9999999999987,194.69999999999322,28.00000000000013
3328,457.3000000000355,269.79999999999285,407.10000000002407,179.0999999999941,152.49999999999562,252.29999999998995,98.0999999999987,194.8999999999932,28.00000000000013
3329,457.3000000000355,269.8999999999929,407.40000000002414,179.0999999999941,152.59999999999562,252.39999999998994,98.1999999999987,195.0999999999932,28.00000000000013
3330,457.3000000000355,269.9999999999929,407.8000000000242,179.0999999999941,152.6999999999956,252.49999999998994,98.29999999999869,195.2999999999932,28.00000000000013
3331,457.7000000000356,270.0999999999929,407.8000000000242,179.1999999999941,152.6999999999956,252.59999999998993,98.29999999999869,195.2999999999932,28.00000000000013
3332,457.7000000000356,270.19999999999294,408.1000000000243,179.1999999999941,152.7999999999956,252.69999999998993,98.39999999999868,195.49999999999318,28.00000000000013
3333,458.10000000003566,270.29999999999296,408.1000000000243,179.2999999999941,152.7999999999956,252.79999999998992,98.39999999999868,195.49999999999318,28.00000000000013
3334,458.10000000003566,270.399999999993,408.40000000002436,179.2999999999941,152.8999999999956,252.89999999998992,98.49999999999868,195.69999999999317,28.00000000000013
3335,458.10000000003566,270.399999999993,408.5000000000244,179.2999999999941,152.9999999999956,252.89999999998992,98.49999999999868,195.69999999999317,28.00000000000013
3336,458.10000000003566,270.499999999993,408.80000000002445,179.2999999999941,153.0999999999956,252.9999999999899,98.59999999999867,195.89999999999316,28.00000000000013
3337,458.50000000003575,270.59999999999303,408.80000000002445,179.3999999999941,153.0999999999956,253.0999999999899,98.59999999999867,195.89999999999316,28.00000000000013
3338,458.50000000003575,270.69999999999305,409.1000000000245,179.3999999999941,153.19999999999558,253.1999999999899,98.69999999999867,196.09999999999314,28.00000000000013
3339,458.90000000003585,270.7999999999931,409.1000000000245,179.4999999999941,153.19999999999558,253.2999999999899,98.69999999999867,196.09999999999314,28.00000000000013
3340,459.00000000003587,270.7999999999931,409.20000000002454,179.4999999999941,153.19999999999558,253.49999999998988,98.69999999999867,196.09999999999314,28.00000000000013
3341,459.00000000003587,270.7999999999931,409.30000000002457,179.4999999999941,153.39999999999557,253.49999999998988,98.69999999999867,196.09999999999314,28.00000000000013
3342,459.00000000003587,270.8999999999931,409.60000000002464,179.4999999999941,153.49999999999557,253.59999999998988,98.79999999999866,196.29999999999313,28.00000000000013
3343,459.00000000003587,270.9999999999931,409.9000000000247,179.4999999999941,153.59999999999556,253.69999999998987,98.89999999999866,196.49999999999312,28.00000000000013
3344,459.40000000003596,271.09999999999314,409.9000000000247,179.59999999999408,153.59999999999556,253.79999999998986,98.89999999999866,196.49999999999312,28.00000000000013
3345,459.500000000036,271.09999999999314,409.9000000000247,179.79999999999407,153.59999999999556,253.79999999998986,98.89999999999866,196.49999999999312,28.100000000000133
3346,459.600000000036,271.09999999999314,409.9000000000247,179.99999999999406,153.59999999999556,253.79999999998986,98.89999999999866,196.49999999999312,28.200000000000134
3347,459.9000000000361,271.19999999999317,409.9000000000247,180.09999999999405,153.59999999999556,253.89999999998986,98.89999999999866,196.49999999999312,28.200000000000134
3348,459.9000000000361,271.19999999999317,410.0000000000247,180.09999999999405,153.69999999999555,253.89999999998986,98.89999999999866,196.49999999999312,28.200000000000134
