Line,"{'+definite', '+atomic'} - definite - a_2","{'+definite', '-atomic'} - definite - e_1","{'+definite', '+atomic'} - definite - o_2","{'-definite', '+atomic', '-feminine'} - definite - o_2","{'-definite', '+atomic'} - definite - o_2","{'+feminine', '-definite', '+atomic'} - definite - a_2","{'-definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '-definite', '+atomic'} - definite - a_3","{'+feminine', '-definite', '+atomic'} - definite - a_4","{'+feminine', '+definite', '+atomic'} - definite - a_4","{'+definite', '-atomic', '-feminine'} - definite - i_2","{'+definite', '-atomic', '-feminine'} - definite - i_3","{'+feminine', '+definite', '-atomic'} - definite - e_2","{'+definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '+definite', '-atomic'} - definite - e_4","{'+definite', '+atomic', '-feminine'} - definite - o_2","{'+definite', '-atomic', '-feminine'} - definite - i_4","{'+feminine', '+definite', '+atomic'} - definite - a_3","{'+definite', '-atomic'} - definite - i_4","{'-definite', '+atomic'} - definite - a_2","{'+feminine', '+definite', '+atomic'} - definite - a_2"
547,28.800000000000143,5.299999999999998,31.50000000000018,11.299999999999978,2.300000000000001,10.39999999999998,10.39999999999998,19.000000000000004,9.999999999999982,22.800000000000058,30.400000000000166,20.400000000000023,20.000000000000018,10.79999999999998,10.099999999999982,11.499999999999977,10.39999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
548,28.900000000000144,5.299999999999998,31.600000000000183,11.299999999999978,2.300000000000001,10.39999999999998,10.39999999999998,19.000000000000004,9.999999999999982,22.800000000000058,30.400000000000166,20.400000000000023,20.20000000000002,10.79999999999998,10.099999999999982,11.499999999999977,10.39999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
549,28.900000000000144,5.299999999999998,31.600000000000183,11.299999999999978,2.300000000000001,10.39999999999998,10.39999999999998,19.000000000000004,9.999999999999982,22.90000000000006,30.400000000000166,20.400000000000023,20.20000000000002,10.79999999999998,10.099999999999982,11.499999999999977,10.39999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
550,29.000000000000146,5.299999999999998,31.700000000000184,11.299999999999978,2.300000000000001,10.39999999999998,10.39999999999998,19.000000000000004,9.999999999999982,22.90000000000006,30.400000000000166,20.400000000000023,20.500000000000025,10.79999999999998,10.099999999999982,11.499999999999977,10.39999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
551,29.000000000000146,5.299999999999998,31.700000000000184,11.299999999999978,2.300000000000001,10.39999999999998,10.39999999999998,19.000000000000004,9.999999999999982,23.00000000000006,30.400000000000166,20.400000000000023,20.500000000000025,10.79999999999998,10.099999999999982,11.499999999999977,10.39999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
552,29.000000000000146,5.299999999999998,31.800000000000185,11.399999999999977,2.300000000000001,10.39999999999998,10.49999999999998,19.000000000000004,9.999999999999982,23.00000000000006,30.400000000000166,20.400000000000023,20.500000000000025,10.79999999999998,10.099999999999982,11.499999999999977,10.39999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
553,29.100000000000147,5.299999999999998,31.900000000000187,11.399999999999977,2.300000000000001,10.39999999999998,10.49999999999998,19.000000000000004,9.999999999999982,23.100000000000062,30.70000000000017,20.600000000000026,20.500000000000025,10.79999999999998,10.199999999999982,11.599999999999977,10.49999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
554,29.100000000000147,5.299999999999998,31.900000000000187,11.399999999999977,2.300000000000001,10.39999999999998,10.49999999999998,19.000000000000004,9.999999999999982,23.100000000000062,30.70000000000017,20.600000000000026,20.500000000000025,10.79999999999998,10.199999999999982,11.599999999999977,10.49999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
555,29.100000000000147,5.299999999999998,32.000000000000185,11.499999999999977,2.300000000000001,10.39999999999998,10.59999999999998,19.000000000000004,9.999999999999982,23.100000000000062,30.70000000000017,20.600000000000026,20.500000000000025,10.79999999999998,10.199999999999982,11.599999999999977,10.49999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
556,29.100000000000147,5.299999999999998,32.100000000000186,11.599999999999977,2.300000000000001,10.39999999999998,10.59999999999998,19.000000000000004,9.999999999999982,23.100000000000062,30.70000000000017,20.600000000000026,20.500000000000025,10.79999999999998,10.199999999999982,11.599999999999977,10.49999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
557,29.100000000000147,5.299999999999998,32.100000000000186,11.599999999999977,2.300000000000001,10.39999999999998,10.59999999999998,19.000000000000004,9.999999999999982,23.100000000000062,30.70000000000017,20.600000000000026,20.500000000000025,10.79999999999998,10.199999999999982,11.599999999999977,10.49999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
558,29.20000000000015,5.299999999999998,32.20000000000019,11.599999999999977,2.300000000000001,10.39999999999998,10.59999999999998,19.000000000000004,9.999999999999982,23.200000000000063,31.100000000000176,20.80000000000003,20.500000000000025,10.79999999999998,10.299999999999981,11.699999999999976,10.59999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
559,29.30000000000015,5.299999999999998,32.30000000000019,11.599999999999977,2.300000000000001,10.39999999999998,10.59999999999998,19.000000000000004,9.999999999999982,23.200000000000063,31.100000000000176,20.80000000000003,20.700000000000028,10.79999999999998,10.299999999999981,11.699999999999976,10.59999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
560,29.40000000000015,5.299999999999998,32.30000000000019,11.599999999999977,2.300000000000001,10.49999999999998,10.69999999999998,19.300000000000008,10.099999999999982,23.300000000000065,31.100000000000176,20.80000000000003,20.700000000000028,10.79999999999998,10.299999999999981,11.699999999999976,10.59999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
561,29.40000000000015,5.299999999999998,32.40000000000019,11.699999999999976,2.300000000000001,10.49999999999998,10.69999999999998,19.300000000000008,10.099999999999982,23.300000000000065,31.100000000000176,20.80000000000003,20.700000000000028,10.79999999999998,10.299999999999981,11.699999999999976,10.59999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
562,29.40000000000015,5.299999999999998,32.40000000000019,11.699999999999976,2.300000000000001,10.49999999999998,10.69999999999998,19.300000000000008,10.099999999999982,23.300000000000065,31.100000000000176,20.80000000000003,20.700000000000028,10.999999999999979,10.299999999999981,11.699999999999976,10.59999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
563,29.500000000000153,5.299999999999998,32.50000000000019,11.699999999999976,2.300000000000001,10.49999999999998,10.69999999999998,19.300000000000008,10.099999999999982,23.400000000000066,31.40000000000018,21.000000000000032,20.700000000000028,10.999999999999979,10.39999999999998,11.799999999999976,10.79999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
564,29.600000000000154,5.299999999999998,32.50000000000019,11.699999999999976,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.500000000000068,31.40000000000018,21.000000000000032,20.700000000000028,10.999999999999979,10.39999999999998,11.799999999999976,10.79999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
565,29.700000000000156,5.299999999999998,32.60000000000019,11.699999999999976,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.500000000000068,31.40000000000018,21.000000000000032,20.90000000000003,10.999999999999979,10.39999999999998,11.799999999999976,10.79999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
566,29.700000000000156,5.299999999999998,32.60000000000019,11.699999999999976,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.500000000000068,31.40000000000018,21.000000000000032,20.90000000000003,10.999999999999979,10.39999999999998,11.799999999999976,10.79999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
567,29.700000000000156,5.299999999999998,32.60000000000019,11.699999999999976,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.500000000000068,31.40000000000018,21.000000000000032,20.90000000000003,11.099999999999978,10.39999999999998,11.799999999999976,10.79999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
568,29.800000000000157,5.299999999999998,32.700000000000195,11.699999999999976,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.60000000000007,31.800000000000185,21.200000000000035,20.90000000000003,11.099999999999978,10.49999999999998,11.899999999999975,10.899999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
569,29.800000000000157,5.299999999999998,32.700000000000195,11.699999999999976,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.60000000000007,31.800000000000185,21.200000000000035,20.90000000000003,11.199999999999978,10.49999999999998,11.999999999999975,10.899999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
570,29.800000000000157,5.299999999999998,32.800000000000196,11.799999999999976,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.60000000000007,31.800000000000185,21.200000000000035,20.90000000000003,11.199999999999978,10.49999999999998,11.999999999999975,10.899999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
571,29.800000000000157,5.299999999999998,32.9000000000002,11.899999999999975,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.60000000000007,31.800000000000185,21.200000000000035,20.90000000000003,11.199999999999978,10.49999999999998,11.999999999999975,10.899999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
572,29.90000000000016,5.299999999999998,33.0000000000002,11.899999999999975,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.60000000000007,31.800000000000185,21.200000000000035,21.100000000000033,11.199999999999978,10.49999999999998,11.999999999999975,10.899999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
573,30.00000000000016,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.70000000000007,32.100000000000186,21.400000000000038,21.100000000000033,11.199999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
574,30.00000000000016,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.59999999999998,10.79999999999998,19.50000000000001,10.299999999999981,23.70000000000007,32.100000000000186,21.400000000000038,21.100000000000033,11.199999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
575,30.10000000000016,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.69999999999998,10.899999999999979,19.700000000000014,10.49999999999998,23.80000000000007,32.100000000000186,21.400000000000038,21.100000000000033,11.199999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
576,30.10000000000016,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.69999999999998,10.899999999999979,19.700000000000014,10.49999999999998,23.80000000000007,32.100000000000186,21.400000000000038,21.100000000000033,11.199999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
577,30.10000000000016,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.69999999999998,10.899999999999979,19.700000000000014,10.49999999999998,23.80000000000007,32.100000000000186,21.400000000000038,21.100000000000033,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
578,30.10000000000016,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.69999999999998,10.899999999999979,19.700000000000014,10.49999999999998,23.900000000000073,32.100000000000186,21.400000000000038,21.100000000000033,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
579,30.200000000000163,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.899999999999979,10.999999999999979,19.900000000000016,10.59999999999998,24.000000000000075,32.100000000000186,21.400000000000038,21.100000000000033,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
580,30.300000000000164,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.999999999999979,11.099999999999978,20.10000000000002,10.69999999999998,24.100000000000076,32.100000000000186,21.400000000000038,21.100000000000033,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
581,30.300000000000164,5.299999999999998,33.1000000000002,11.899999999999975,2.300000000000001,10.999999999999979,11.099999999999978,20.10000000000002,10.69999999999998,24.100000000000076,32.100000000000186,21.400000000000038,21.100000000000033,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
582,30.400000000000166,5.299999999999998,33.2000000000002,11.899999999999975,2.300000000000001,10.999999999999979,11.099999999999978,20.10000000000002,10.69999999999998,24.100000000000076,32.100000000000186,21.400000000000038,21.300000000000036,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
583,30.400000000000166,5.299999999999998,33.2000000000002,11.899999999999975,2.300000000000001,10.999999999999979,11.099999999999978,20.10000000000002,10.69999999999998,24.200000000000077,32.100000000000186,21.400000000000038,21.300000000000036,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
584,30.500000000000167,5.299999999999998,33.2000000000002,11.899999999999975,2.300000000000001,11.099999999999978,11.199999999999978,20.300000000000022,10.79999999999998,24.30000000000008,32.100000000000186,21.400000000000038,21.300000000000036,11.299999999999978,10.59999999999998,12.099999999999975,10.999999999999979,1.8000000000000007,2.100000000000001,2.100000000000001,1.7000000000000006
